time,pnl_r,type,symbol,regime,dollar_pnl,balance,dd
2025-12-03 15:00:00,-1.0,SNIPER,CADCHF,UNKNOWN,-48.5,7541.75,-33.40471092077088
2025-12-03 15:15:00,-1.0,SNIPER,EURUSD,UNKNOWN,-48.5,7493.25,-33.83297644539615
2025-12-03 15:20:00,-1.0,SNIPER,AUDNZD,UNKNOWN,-48.5,7444.75,-34.26124197002141
2025-12-03 15:30:00,-1.0,SNIPER,AUDUSD,UNKNOWN,-48.5,7396.25,-34.68950749464668
2025-12-03 15:55:00,-1.0,SNIPER,GBPCAD,UNKNOWN,-48.5,7347.75,-35.11777301927195
2025-12-03 15:55:00,-1.0,SNIPER,GBPUSD,UNKNOWN,-48.5,7299.25,-35.54603854389722
2025-12-03 16:00:00,-1.0,SNIPER,GBPJPY,UNKNOWN,-48.5,7250.75,-35.974304068522486
2025-12-03 16:30:00,-1.0,SNIPER,USDCAD,UNKNOWN,-48.5,7202.25,-36.402569593147746
2025-12-03 16:30:00,-1.0,SNIPER,AUDJPY,UNKNOWN,-48.5,7153.75,-36.83083511777302
2025-12-03 17:00:00,-1.0,SNIPER,EURJPY,UNKNOWN,-48.5,7105.25,-37.25910064239829
2025-12-03 17:20:00,-1.0,SNIPER,EURUSD,UNKNOWN,-48.5,7056.75,-37.687366167023555
2025-12-04 06:00:00,1.5,SNIPER,EURUSD,UNKNOWN,72.75,7129.5,-37.04496788008566
2025-12-04 06:40:00,1.5,SNIPER,GBPJPY,UNKNOWN,72.75,7202.25,-36.402569593147746
2025-12-04 06:40:00,-1.0,SNIPER,USDJPY,UNKNOWN,-48.5,7153.75,-36.83083511777302
2025-12-04 06:40:00,1.5,SNIPER,EURJPY,UNKNOWN,72.75,7226.5,-36.188436830835116
2025-12-04 06:55:00,-1.0,SNIPER,GBPUSD,UNKNOWN,-48.5,7178.0,-36.61670235546038
2025-12-04 06:55:00,1.5,SNIPER,AUDNZD,UNKNOWN,72.75,7250.75,-35.974304068522486
2025-12-04 07:00:00,1.5,SNIPER,GBPCAD,UNKNOWN,72.75,7323.5,-35.33190578158458
2025-12-04 07:10:00,-1.0,SNIPER,USDCAD,UNKNOWN,-48.5,7275.0,-35.76017130620985
2025-12-04 07:15:00,1.5,SNIPER,AUDUSD,UNKNOWN,72.75,7347.75,-35.11777301927195
2025-12-04 07:25:00,-1.0,SNIPER,NZDUSD,UNKNOWN,-48.5,7299.25,-35.54603854389722
2025-12-04 07:25:00,1.5,SNIPER,AUDJPY,UNKNOWN,72.75,7372.0,-34.90364025695932
2025-12-04 07:30:00,1.5,SNIPER,CADCHF,UNKNOWN,72.75,7444.75,-34.26124197002141
2025-12-04 08:00:00,2.5,CHAMPION,EURGBP,UNKNOWN,303.125,7747.875,-31.58458244111349
2025-12-04 08:45:00,1.5,SNIPER,EURGBP,UNKNOWN,72.75,7820.625,-30.94218415417559
2025-12-04 08:50:00,1.5,SNIPER,GBPJPY,UNKNOWN,72.75,7893.375,-30.299785867237688
2025-12-04 08:50:00,1.5,SNIPER,EURUSD,UNKNOWN,72.75,7966.125,-29.657387580299787
2025-12-04 08:50:00,1.5,SNIPER,EURJPY,UNKNOWN,72.75,8038.875,-29.014989293361886
2025-12-04 08:50:00,1.5,SNIPER,USDJPY,UNKNOWN,72.75,8111.625,-28.37259100642398
