time,pnl_r,type,symbol,regime,dollar_pnl,balance,dd
2026-03-05 08:55:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,15653.375,-9.148486980999296
2026-03-05 09:30:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,15604.875,-9.429978888106968
2026-03-05 09:35:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,15556.375,-9.711470795214638
2026-03-05 10:05:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,15507.875,-9.992962702322309
2026-03-05 10:15:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,15459.375,-10.274454609429979
2026-03-05 10:25:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,15410.875,-10.555946516537649
2026-03-05 10:35:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,15362.375,-10.83743842364532
2026-03-05 10:40:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,15313.875,-11.11893033075299
2026-03-05 10:45:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,15265.375,-11.400422237860662
2026-03-05 10:55:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,15216.875,-11.681914144968331
2026-03-05 10:55:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,15168.375,-11.963406052076003
2026-03-05 10:55:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,15119.875,-12.244897959183673
2026-03-05 10:55:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,15071.375,-12.526389866291343
2026-03-05 11:00:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,15022.875,-12.807881773399016
2026-03-05 11:10:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,14974.375,-13.089373680506686
2026-03-05 11:45:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,14925.875,-13.370865587614356
2026-03-05 12:00:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,15022.875,-12.807881773399016
2026-03-05 12:00:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,15119.875,-12.244897959183673
2026-03-05 12:25:00,2.0,SNIPER,GBPCAD,TRENDING,97.0,15216.875,-11.681914144968331
2026-03-05 12:35:00,2.0,SNIPER,EURJPY,TRENDING,97.0,15313.875,-11.11893033075299
2026-03-05 13:00:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,15265.375,-11.400422237860662
2026-03-05 13:15:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,15216.875,-11.681914144968331
2026-03-05 13:20:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,15168.375,-11.963406052076003
2026-03-05 13:35:00,2.0,SNIPER,USDCAD,TRENDING,97.0,15265.375,-11.400422237860662
2026-03-05 13:55:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,15216.875,-11.681914144968331
2026-03-05 14:00:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,15313.875,-11.11893033075299
2026-03-05 14:15:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,15265.375,-11.400422237860662
2026-03-05 14:20:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,15216.875,-11.681914144968331
2026-03-05 14:35:00,2.0,SNIPER,USDJPY,TRENDING,97.0,15313.875,-11.11893033075299
2026-03-05 14:50:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,15265.375,-11.400422237860662
2026-03-05 15:00:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,15216.875,-11.681914144968331
2026-03-05 15:00:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,15168.375,-11.963406052076003
2026-03-05 15:35:00,-1.0,CHAMPION,AUDUSD,CALM_RANGE,-121.25,15047.125,-12.66713581984518
2026-03-05 15:35:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,14998.625,-12.94862772695285
2026-03-05 15:40:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,14950.125,-13.230119634060522
2026-03-05 16:20:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,14901.625,-13.511611541168191
