wick_ratio,volatility_surge,successive_move,rsi,adx,label,pair
1.63339382940129,0.949409404947618,0.4,33.92857142857096,17.068847934613412,1,AUDUSD
1.6829745596867989,0.9798534798534854,0.6,33.92857142857096,19.1727684501893,1,AUDUSD
1.1126961483592783,0.9841786877617548,0.4,33.529411764705,21.336597232724397,1,AUDUSD
0.8633582596874405,1.2176194119575965,0.4,45.840407470288746,44.47380545267936,0,AUDUSD
0.6406970784214362,1.2222795255286152,0.6,48.959999999999404,45.5982479789344,0,AUDUSD
1.1920057102071693,1.0132294123679557,0.6,44.71403812824962,41.7736351888039,0,AUDUSD
1.3646532438478656,0.9520472519771703,0.8,44.03508771929817,38.00922151843467,0,AUDUSD
2.070844686648474,0.9663293110159511,0.8,44.26807760141065,34.03443710965902,0,AUDUSD
2.7635960044390027,0.9273182957393354,0.8,33.524904214559214,31.482123897198935,0,AUDUSD
1.9588638589612293,0.9376469481801822,0.6,30.5944055944058,29.182022505687836,0,AUDUSD
0.7296499367354485,0.9563658099222933,0.4,56.23582766439821,25.749135024773768,0,AUDUSD
0.517928286852587,0.9459328755198675,0.4,48.532289628180216,24.642062736989022,0,AUDUSD
0.849845882870888,0.9648776637726906,0.4,40.692640692639934,23.232983384464767,0,AUDUSD
0.5712342740564003,0.9700996677740878,0.4,50.654205607475724,21.104479885194767,0,AUDUSD
0.6422018348622643,0.9731413001167774,0.2,47.969052224371,19.668461444582796,0,AUDUSD
0.8813160987075489,0.7869387755102447,0.4,34.68468468468514,40.42151455176444,1,AUDUSD
0.8014796547472965,0.7764345309041676,0.6,33.4862385321094,42.256286922251434,1,AUDUSD
0.6801275239107483,0.8211195479428198,0.8,39.1111111111112,44.21896388492758,0,AUDUSD
0.6013579049466882,0.8564321250888745,0.6,35.34136546184875,46.048331398163796,0,AUDUSD
0.8891595615104222,0.9055950778696432,0.6,36.03238866396746,46.23222707915865,1,AUDUSD
0.5551149881046495,1.0255893612733897,0.4,37.623762376236606,48.2287661397358,0,AUDUSD
0.594965675057161,1.0800896678214431,0.2,34.96932515337369,50.56793037685811,1,AUDUSD
0.9257561869841436,1.1024409763905123,0.2,35.185185185184864,53.02176905518602,1,AUDUSD
0.7655116841254512,0.9853581321724985,0.4,48.327137546469736,53.65715443105525,1,AUDUSD
0.9018567639255897,0.9728898288790279,0.4,48.1481481481483,53.62112766831693,1,AUDUSD
0.9074243813014696,1.0262390670553483,0.4,56.35179153094462,51.2494940833749,1,AUDUSD
1.043771043770582,1.0019305019304443,0.4,53.872053872052895,48.227785399900505,0,AUDUSD
0.6874328678835753,0.9884063666731583,0.6,59.07473309608494,44.006590993283005,1,AUDUSD
1.058263971461998,0.9681697612731688,0.4,54.044117647058535,39.720523035121325,1,AUDUSD
0.8876560332864,1.0313994593470275,0.6,52.47148288973302,36.84586906313847,0,AUDUSD
1.549893842885915,1.0416666666666383,0.4,46.24060150375996,33.82389104116111,1,AUDUSD
0.9461235216815137,1.025955446556296,0.4,45.38745387453757,32.03984471200021,1,AUDUSD
1.3108614232206532,1.0590105304987283,0.4,47.33096085409312,31.114280391138127,1,AUDUSD
0.8943089430892585,1.0032102728732228,0.4,51.351351351351475,28.232282521568063,1,AUDUSD
0.7565470417069938,0.9705407586763631,0.4,47.93388429752115,24.24876603805173,1,AUDUSD
0.9148264984228529,0.9342211460855547,0.6,55.70175438596261,20.68724663260169,1,AUDUSD
0.9987819732035456,0.9240121580547286,0.6,51.626016260161805,17.06333992706218,0,AUDUSD
0.7577497129737781,0.9436249747423767,0.4,45.121951219512084,14.538168763147423,1,AUDUSD
0.7991120976693057,0.8881382873037855,0.4,46.443514644351566,11.766313752486706,1,AUDUSD
0.9644087256030366,0.8996960486322045,0.4,42.60089686098558,10.434647835808908,1,AUDUSD
0.6267029972752823,0.9510026876162925,0.4,50.592885375495754,9.506776687349989,1,AUDUSD
0.8270676691729965,1.006006006006013,0.6,49.39271255060779,9.279101885372272,1,AUDUSD
0.4128819157721203,1.06980765074567,0.8,50.0,9.119216809498969,0,AUDUSD
0.9090909090909497,1.0544738569241363,0.6,55.094339622641286,7.857391324587886,0,AUDUSD
1.0976948408341558,1.0052910052910502,0.4,52.12355212355105,6.609780772784907,1,AUDUSD
0.5969458583988815,1.1147186147186159,0.4,39.631336405529574,15.972871344063034,0,AUDUSD
0.7183758459135415,1.1301989150090384,0.4,43.16702819956579,17.162803524093995,0,AUDUSD
0.5639614855569933,1.1431575784887997,0.2,37.820512820512256,18.271471420249252,0,AUDUSD
0.4888694893059327,1.111440426793112,0.2,39.420935412026374,20.27748272754452,0,AUDUSD
0.5710886377156549,1.1245272039569247,0.2,37.42071881606801,22.110448923731465,0,AUDUSD
0.683760683760653,1.1217354074496872,0.4,40.97363083164312,23.264977581141093,0,AUDUSD
0.9105560032231645,1.0767065446868258,0.2,32.43847874720181,24.316911549088708,0,AUDUSD
1.38397502601468,1.0557184750732984,0.2,32.00883002207365,25.89600235336095,0,AUDUSD
2.344428364689059,1.0280759702724993,0.2,35.89108910890951,29.315732552621512,0,AUDUSD
3.308687615526138,1.064586754241918,0.4,37.13592233009704,31.513557705409692,0,AUDUSD
0.6213266162886026,0.9012752543344054,0.4,31.952662721891997,41.32881829875574,1,AUDUSD
0.24199843871961207,0.8727701606958274,0.4,40.624999999998586,41.46456490509076,1,AUDUSD
0.5794205794205572,0.8401639344262138,0.4,30.927835051545685,42.31414543209068,1,AUDUSD
0.6866416978776528,0.850965250965243,0.6,36.99633699633567,42.9314144109896,1,AUDUSD
0.9001406469759118,0.8243559718969458,0.8,42.97188755020093,42.206887357314834,1,AUDUSD
1.2736660929428918,0.7897664071190089,0.6,46.12068965517072,39.95444644054652,1,AUDUSD
1.0599078341010992,0.8477633477633401,0.6,46.581196581195385,37.853896012291436,0,AUDUSD
0.6696935300791015,0.8887256702166554,0.6,42.578125000000625,35.49988029848092,0,AUDUSD
0.5458290422241219,0.9050814956854966,0.6,48.16176470588244,32.245924385529335,1,AUDUSD
0.4540867810289172,0.8774373259052566,0.4,47.98534798534691,30.515612480449484,1,AUDUSD
0.4511278195485606,0.8225108225107742,0.4,43.51145038167888,28.30527379952222,1,AUDUSD
1.0296411856469336,0.8358662613981392,0.2,50.220264317179634,24.685705299520567,1,AUDUSD
1.9290465631917575,0.8628221930973996,0.4,61.05769230769285,23.680414294229603,1,AUDUSD
4.73684210526101,0.9410589410589428,0.2,61.65048543689103,23.98194159038488,0,AUDUSD
5.317220543805754,0.935325419566126,0.2,55.191256830601425,25.377571872941104,0,AUDUSD
4.563591022444664,0.9655891553701978,0.4,52.32558139534787,27.227478502259533,0,AUDUSD
4.793187347931689,1.0019392372333824,0.6,56.172839506171485,29.138470735832414,0,AUDUSD
4.847645429364091,1.0351648351648486,0.4,50.31446540880705,31.049462969405305,0,AUDUSD
2.8808864265935816,1.0725552050473481,0.4,44.84848484848522,33.216751694815265,0,AUDUSD
1.4738510301111274,1.0636886333481017,0.4,40.0000000000012,35.146030336965076,0,AUDUSD
0.577617328519767,1.0101237345332008,0.2,37.10691823899467,35.292149003831945,0,AUDUSD
0.5115712545674093,1.0320037105751525,0.4,30.555555555558342,35.28760351485068,0,AUDUSD
0.39134912461360927,1.05227579990989,0.6,42.68292682926812,34.20682471953234,0,AUDUSD
0.5875440658048586,1.0636886333481081,0.6,39.54802259887087,35.52790064734997,0,AUDUSD
0.9877913429522027,1.097159324825049,0.6,34.65346534653597,35.63012544531497,0,AUDUSD
1.0073111291633354,0.9676775738228102,0.4,38.86462882096,31.855128469572417,0,AUDUSD
1.3946587537092825,0.9838646202282405,0.4,40.43478260869561,29.40582980076135,0,AUDUSD
1.3415794481446515,0.9625668449197847,0.6,42.916666666669045,28.045074055677198,0,AUDUSD
0.7475943745373061,0.9541778975741116,0.6,34.459459459459296,26.92032161513526,0,AUDUSD
0.6973400431344535,0.9652037069417625,0.8,40.384615384615046,25.909417625507864,0,AUDUSD
0.9099018733272979,1.000716075904035,0.8,42.76315789473728,25.060778220494054,0,AUDUSD
0.5604321404455542,1.0952380952381016,0.6,41.13924050632949,25.985412641191324,0,AUDUSD
0.6106870229006821,1.0765239948119432,0.4,41.800643086817,28.095856818862437,0,AUDUSD
0.968074150360591,1.1065343568620205,0.6,41.423948220064645,30.720114639655694,0,AUDUSD
1.048088779285021,1.13902205177375,0.6,41.23376623376703,33.44721704131032,0,AUDUSD
0.9079118028534241,1.1113273647333757,0.4,35.68904593639785,36.52394497005103,0,AUDUSD
0.9687034277197941,1.1012706969580404,0.6,44.74576271186466,38.17020473684243,0,AUDUSD
0.636704119850182,1.0206817311374996,0.8,54.18060200668797,37.78918297408278,0,AUDUSD
0.8794788273616291,1.1158493248045658,0.6,52.226720647774215,34.39310401065877,0,AUDUSD
1.9193857965454495,1.0972744360902407,0.6,56.52173913043353,32.465460394396935,0,AUDUSD
