time,open,high,low,close,tick_volume,spread,real_volume
2026-02-17 17:20:00,1.1816,1.1816,1.1811099999999999,1.18122,457,0,0
2026-02-17 17:25:00,1.18121,1.18127,1.18082,1.18082,415,0,0
2026-02-17 17:30:00,1.1809,1.1811099999999999,1.18062,1.18067,340,0,0
2026-02-17 17:35:00,1.18069,1.18099,1.18053,1.18062,390,0,0
2026-02-17 17:40:00,1.18063,1.18098,1.18052,1.18092,426,0,0
2026-02-17 17:45:00,1.18093,1.18093,1.18055,1.18068,421,0,0
2026-02-17 17:50:00,1.18067,1.18087,1.18049,1.18087,416,0,0
2026-02-17 17:55:00,1.18081,1.18127,1.18075,1.18108,451,0,0
2026-02-17 18:00:00,1.18108,1.18149,1.18108,1.1812,481,0,0
2026-02-17 18:05:00,1.18121,1.18181,1.18121,1.18175,343,0,0
2026-02-17 18:10:00,1.18173,1.18225,1.1816200000000001,1.18221,345,0,0
2026-02-17 18:15:00,1.18222,1.18258,1.1820599999999999,1.1825700000000001,311,0,0
2026-02-17 18:20:00,1.18256,1.18306,1.18248,1.1827,275,0,0
2026-02-17 18:25:00,1.1827,1.18293,1.18254,1.1828,321,0,0
2026-02-17 18:30:00,1.18281,1.18309,1.1827,1.183,350,0,0
2026-02-17 18:35:00,1.183,1.18353,1.18296,1.1833,410,0,0
2026-02-17 18:40:00,1.1833,1.18347,1.18311,1.1832,316,0,0
2026-02-17 18:45:00,1.18325,1.18344,1.18306,1.18315,313,0,0
2026-02-17 18:50:00,1.18317,1.1832799999999999,1.18305,1.18325,324,0,0
2026-02-17 18:55:00,1.18329,1.18336,1.18306,1.18307,295,0,0
2026-02-17 19:00:00,1.18305,1.18341,1.1829399999999999,1.18331,351,0,0
2026-02-17 19:05:00,1.1833,1.18358,1.1831,1.18357,294,0,0
2026-02-17 19:10:00,1.18356,1.18376,1.18347,1.18372,305,0,0
2026-02-17 19:15:00,1.18373,1.18391,1.18368,1.18387,221,0,0
2026-02-17 19:20:00,1.18387,1.18393,1.18357,1.18361,254,0,0
2026-02-17 19:25:00,1.18361,1.18397,1.18358,1.18397,189,0,0
2026-02-17 19:30:00,1.18392,1.18422,1.18375,1.1837900000000001,263,0,0
2026-02-17 19:35:00,1.1838,1.18388,1.18363,1.18372,291,0,0
2026-02-17 19:40:00,1.18371,1.18372,1.18346,1.18351,308,0,0
2026-02-17 19:45:00,1.18352,1.1837900000000001,1.18342,1.18369,341,0,0
2026-02-17 19:50:00,1.18368,1.1839,1.18364,1.18371,242,0,0
2026-02-17 19:55:00,1.18372,1.18413,1.18371,1.18394,318,0,0
2026-02-17 20:00:00,1.18394,1.18429,1.18387,1.18414,266,0,0
2026-02-17 20:05:00,1.18415,1.18422,1.18407,1.18419,173,0,0
2026-02-17 20:10:00,1.18421,1.18428,1.18411,1.18417,306,0,0
2026-02-17 20:15:00,1.18417,1.18437,1.1841599999999999,1.18436,275,0,0
